[src/logging.rs::60][2024-07-09 15:56:33][DEBUG] command line: /data/kzkarttu/software/modkit/modkit pileup ../align/concatenated/GP5d_DNMTi_HDACi_concatenated.bam stdout -t 40 --log-filepath pileup_GpC_no_GCG.log --ref /data/kzkarttu/annotations/genome/GRCh38.primary_assembly.genome.fa --ignore h --motif GCT 1 --motif GCA 1 --motif GCC 1
[src/logging.rs::60][2024-07-09 15:57:59][DEBUG] command line: /data/kzkarttu/software/modkit/modkit pileup ../data/Nanopore/GP5d_DNMTi_HDACi/align/concatenated/GP5d_DNMTi_HDACi_concatenated.bam stdout -t 40 --log-filepath pileup_GpC_no_GCG.log --ref /data/kzkarttu/annotations/genome/GRCh38.primary_assembly.genome.fa --ignore h --motif GCT 1 --motif GCA 1 --motif GCC 1
[src/pileup/subcommand.rs::448][2024-07-09 15:57:59][INFO] calculated chunk size: 60, interval size 100000, processing 6000000 positions concurrently
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 20 positions in tid 47, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 27 positions in tid 45, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 63 positions in tid 83, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 34 positions in tid 128, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 548 positions in tid 138, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 35 positions in tid 81, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 88 positions in tid 113, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 10 positions in tid 107, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 19 positions in tid 42, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 12 positions in tid 76, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 26 positions in tid 112, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 73 positions in tid 92, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 7 positions in tid 106, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 135 positions in tid 51, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 38 positions in tid 43, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 119 positions in tid 127, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 30 positions in tid 66, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 35 positions in tid 125, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1640 positions in tid 150, took 0.0010s (41.717 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 25 positions in tid 64, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 36 positions in tid 119, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 4637 positions in tid 178, took 0.0050s (37.3478 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 39 positions in tid 136, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 5 positions in tid 86, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 26 positions in tid 108, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 16 positions in tid 101, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 2828 positions in tid 102, took 0.0020s (46.4915 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1017 positions in tid 154, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 79 positions in tid 109, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 4014 positions in tid 161, took 0.0030s (57.60333333333333 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 100 positions in tid 75, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 31 positions in tid 97, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 25 positions in tid 41, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1234 positions in tid 159, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 60 positions in tid 140, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 201 positions in tid 133, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 26 positions in tid 48, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 34 positions in tid 122, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 210 positions in tid 132, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 34 positions in tid 82, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 12 positions in tid 79, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 2088 positions in tid 175, took 0.0010s (73.985 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 66 positions in tid 90, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 46 positions in tid 44, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 10 positions in tid 47, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 92 positions in tid 69, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 49 positions in tid 54, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 5503 positions in tid 148, took 0.0050s (35.2086 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 338 positions in tid 176, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 938 positions in tid 156, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 2 positions in tid 123, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 57 positions in tid 41, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 153 positions in tid 132, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 4 positions in tid 59, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 35 positions in tid 48, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 46 positions in tid 89, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 18 positions in tid 71, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 36 positions in tid 112, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 42 positions in tid 68, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 123 positions in tid 51, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 45 positions in tid 44, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 7 positions in tid 78, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 77 positions in tid 119, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 32 positions in tid 84, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 87 positions in tid 135, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 13 positions in tid 96, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 64 positions in tid 137, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 45 positions in tid 117, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 146 positions in tid 135, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 32 positions in tid 80, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 99 positions in tid 139, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 186 positions in tid 133, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 37 positions in tid 131, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 22 positions in tid 55, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 36 positions in tid 77, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 171 positions in tid 139, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 54 positions in tid 83, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 47 positions in tid 76, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 0 positions in tid 58, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 2004 positions in tid 30, took 0.0010s (92.689 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 111 positions in tid 121, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 72 positions in tid 46, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 57 positions in tid 100, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 29 positions in tid 88, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 47 positions in tid 96, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 5408 positions in tid 28, took 0.0040s (45.724 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 5585 positions in tid 27, took 0.0040s (47.86725 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 67 positions in tid 116, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 217 positions in tid 121, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 32 positions in tid 141, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 1289 positions in tid 181, took 0.0010s (41.891 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 73 positions in tid 41, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 38 positions in tid 86, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 45 positions in tid 106, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 54 positions in tid 48, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 39 positions in tid 84, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 115 positions in tid 66, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 43 positions in tid 50, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 9 positions in tid 98, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 97 positions in tid 110, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 55 positions in tid 129, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 212 positions in tid 132, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 42 positions in tid 113, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 34 positions in tid 67, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 18 positions in tid 95, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 165 positions in tid 110, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 36 positions in tid 124, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 82 positions in tid 105, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 54 positions in tid 74, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 2805 positions in tid 184, took 0.0020s (46.6605 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 53 positions in tid 42, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 133 positions in tid 122, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 26 positions in tid 73, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 23 positions in tid 118, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1818 positions in tid 102, took 0.0010s (92.983 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 44 positions in tid 70, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 224 positions in tid 105, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 36 positions in tid 101, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 49 positions in tid 79, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1475 positions in tid 181, took 0.0010s (41.891 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 39 positions in tid 80, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 46459 positions in tid 164, took 0.0210s (89.179 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 284 positions in tid 114, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 42 positions in tid 92, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 875 positions in tid 171, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 132 positions in tid 122, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 190 positions in tid 121, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 46 positions in tid 90, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 18 positions in tid 53, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 294 positions in tid 65, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 715 positions in tid 154, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1943 positions in tid 189, took 0.0020s (31.472 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 181 positions in tid 105, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 33 positions in tid 81, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 6 positions in tid 107, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 442 positions in tid 40, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 159 positions in tid 114, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1202 positions in tid 162, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 172 positions in tid 140, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 69 positions in tid 112, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 29 positions in tid 131, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 84 positions in tid 64, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1140 positions in tid 147, took 0.0010s (42.21 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 21 positions in tid 91, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 5349 positions in tid 158, took 0.0010s (194.05 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 44 positions in tid 129, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 53 positions in tid 69, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 95 positions in tid 136, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 80 positions in tid 114, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 29 positions in tid 57, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 26 positions in tid 72, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 4913 positions in tid 142, took 0.0050s (35.011 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 260 positions in tid 192, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 66 positions in tid 65, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 1178 positions in tid 159, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 189 positions in tid 52, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 74 positions in tid 96, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 4124 positions in tid 157, took 0.0040s (25.079 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 4427 positions in tid 120, took 0.0030s (46.042 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 85 positions in tid 70, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 35 positions in tid 54, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 206 positions in tid 137, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 3 positions in tid 55, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 526 positions in tid 126, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1303 positions in tid 160, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 2022 positions in tid 166, took 0.0020s (56.2755 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 214 positions in tid 116, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 330 positions in tid 24, took 0.0010s (16.569 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 1573 positions in tid 174, took 0.0010s (99.375 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 2676 positions in tid 184, took 0.0020s (46.6605 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 159 positions in tid 65, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 19 positions in tid 45, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 5499 positions in tid 25, took 0.0050s (41.9418 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 33 positions in tid 128, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 61 positions in tid 66, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 40 positions in tid 77, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 91 positions in tid 140, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 675 positions in tid 156, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 709 positions in tid 115, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 40 positions in tid 76, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 33 positions in tid 82, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 31 positions in tid 46, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 41 positions in tid 46, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 768 positions in tid 168, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 55 positions in tid 64, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 22 positions in tid 117, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCC,1 has 946 positions in tid 30, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCA,1 has 4488 positions in tid 183, took 0.0010s (198.735 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 35 positions in tid 86, took 0.0000s (inf kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 1545 positions in tid 182, took 0.0020s (33.243 kb/msec)
[src/motif_bed.rs::601][2024-07-09 15:58:42][DEBUG] motif GCT,1 has 890 positions in tid 146, took 0.0010s (40.176 kb/msec)
